Electricity_Usage_kWh,Gas_Usage_kWh,Car_Usage_km,Flight_Trips_per_year,Diet_Type,Waste_Produced_kg,Recycling_Rate,Cycling_Habit,Public_Transport_Habit,Carbon_Footprint_kgCO2
1087,203,200,9,vegetarian,9.06,1,0,0,2607.4
1330,571,384,9,pescatarian,4.12,0,0,1,3102.3
1252,464,313,7,meat,8.75,0,1,0,3135.2
922,402,258,3,pescatarian,1.48,1,0,1,1750.6
1126,206,254,4,pescatarian,9.84,0,0,0,2451.8
1073,310,446,1,meat,9.21,1,0,0,2755.0
1033,126,404,3,vegetarian,4.27,0,0,1,2177.8
220,537,22,6,meat,7.97,0,1,0,1774.6
1161,180,392,2,meat,7.77,0,0,0,2703.0
1464,504,245,0,meat,9.11,1,0,1,2301.2
1107,212,338,7,meat,3.77,0,0,0,2850.6
1024,64,492,7,vegetarian,5.19,1,0,0,2870.7
744,281,310,5,pescatarian,8.78,0,1,0,2420.3
813,244,365,6,vegan,8.01,1,1,1,2292.7
959,591,371,9,vegetarian,4.54,1,0,1,2761.3
120,408,402,1,meat,8.61,1,1,0,2117.9
341,380,317,4,pescatarian,1.42,1,0,1,1698.0
554,476,86,6,pescatarian,8.04,1,1,0,1836.8
1062,546,218,8,meat,2.86,1,0,1,2532.8
720,535,474,0,vegetarian,3.58,0,0,1,1984.5
402,498,422,2,meat,5.44,1,1,1,2177.4
902,462,355,5,pescatarian,5.05,0,1,0,2479.6
1063,379,459,6,pescatarian,5.69,1,1,1,2777.2
168,196,26,5,vegetarian,5.9,1,1,0,1102.8
1252,308,429,0,vegan,3.98,0,1,0,2039.9
295,341,289,3,meat,2.58,1,0,1,1751.3
239,192,288,5,vegan,7.92,0,0,0,1893.1
382,414,347,7,pescatarian,4.6,1,0,1,2262.7
411,139,222,9,vegan,5.55,0,0,0,2079.7
845,213,351,3,meat,6.8,0,1,0,2453.9
376,530,177,6,meat,9.19,1,1,0,2249.0
160,133,147,2,pescatarian,7.37,0,0,1,1255.9
1442,126,423,7,vegetarian,1.41,0,0,0,2786.8
151,566,226,0,vegetarian,8.55,1,1,1,1237.8
252,534,350,3,pescatarian,9.9,1,1,0,2156.2
1434,153,185,7,meat,5.25,1,1,0,2587.9
643,501,414,9,vegetarian,9.73,0,1,0,3043.3
666,536,293,3,vegan,5.93,0,1,0,1872.8
721,388,469,1,pescatarian,5.14,0,0,1,2206.4
1300,527,428,1,vegan,3.98,1,0,0,2227.1
1485,272,40,3,meat,6.92,1,0,0,2020.1
413,58,392,3,vegetarian,3.07,0,0,0,1857.4
906,102,499,1,meat,1.94,1,1,0,2328.1
947,126,392,6,vegan,1.25,1,0,1,2103.8
196,552,190,5,meat,3.63,1,0,0,1870.1
980,365,78,2,meat,4.56,1,0,1,1572.5
1336,214,204,7,pescatarian,5.97,1,0,0,2490.7
928,328,383,7,pescatarian,3.63,0,0,1,2601.4
236,76,277,0,meat,9.86,0,1,1,1676.3
1129,119,271,2,pescatarian,3.63,1,0,0,1909.2
1110,267,31,4,meat,4.97,1,0,1,1711.1
208,414,449,1,vegan,1.93,0,1,0,1597.2
646,355,473,4,pescatarian,3.35,0,1,0,2429.5
1162,173,141,9,meat,1.43,0,1,1,2306.9
761,68,250,2,pescatarian,6.04,0,1,0,1777.9
524,306,293,8,meat,7.76,0,0,0,2774.3
729,345,97,0,pescatarian,2.76,1,1,1,948.5
360,71,135,3,vegetarian,4.31,0,0,0,1254.3
186,499,483,9,meat,1.15,0,1,0,2857.7
564,599,276,5,vegetarian,8.56,0,0,1,2179.7
175,97,311,8,meat,8.02,0,1,1,2445.1
570,232,301,2,vegetarian,1.57,1,1,0,1485.6
513,484,42,2,meat,4.28,1,0,0,1370.7
924,156,119,4,pescatarian,9.6,0,0,1,1886.3
994,237,219,6,vegetarian,4.53,0,1,0,2092.1
825,135,45,4,pescatarian,5.74,1,0,1,1402.5
556,505,235,7,meat,4.2,0,0,0,2427.0
1408,186,47,4,pescatarian,6.37,0,0,1,1795.8
1362,385,197,6,meat,9.8,1,0,0,2829.0
752,518,83,5,pescatarian,9.98,1,1,0,1937.9
771,452,30,9,vegetarian,7.97,0,0,1,1994.6
1495,589,160,1,meat,4.64,0,1,0,2106.2
594,121,427,2,pescatarian,5.45,1,0,1,2023.3
1168,73,70,3,meat,4.21,1,1,1,1591.4
1370,534,7,4,meat,9.87,1,1,1,2056.2
696,105,456,8,meat,7.37,0,1,0,3138.0
549,272,385,5,vegan,5.04,0,1,0,2120.6
584,228,400,0,meat,1.11,0,0,1,1815.9
745,483,51,2,pescatarian,5.68,1,0,1,1278.9
719,499,44,6,vegan,9.86,0,1,1,1662.2
1141,541,292,7,pescatarian,5.71,1,0,0,2698.3
761,238,425,6,vegan,2.64,0,0,1,2246.4
857,469,299,4,meat,1.2,1,1,1,2076.7
388,298,464,9,vegetarian,4.19,0,0,0,2752.9
820,213,372,7,vegetarian,9.26,1,0,1,2616.9
737,304,37,8,meat,9.97,1,0,0,2300.7
334,525,354,6,vegan,9.51,1,0,1,2235.0
515,466,379,8,pescatarian,7.56,1,1,1,2622.8
1037,219,494,0,vegetarian,6.02,0,1,1,2170.2
598,366,230,8,meat,6.32,1,0,0,2549.8
1073,223,477,2,meat,5.85,0,1,0,2738.4
733,519,261,5,vegan,7.36,0,1,0,2092.7
1119,394,67,7,vegetarian,4.77,1,1,1,1783.7
214,494,178,2,meat,7.02,1,1,1,1551.2
1031,67,356,3,vegetarian,2.09,0,0,1,1930.1
773,119,418,6,pescatarian,3.39,0,0,1,2436.7
1357,387,185,6,meat,8.52,0,0,0,2783.1
1134,576,440,3,meat,9.13,0,1,1,2946.3
305,505,200,8,pescatarian,5.85,0,0,1,2096.5
346,318,389,2,meat,1.28,0,0,0,2004.9
857,237,12,7,vegan,9.34,0,0,1,1696.6
1250,578,442,7,pescatarian,7.32,1,1,0,3169.4
246,483,213,3,vegan,4.73,0,0,1,1336.9
217,337,219,6,pescatarian,6.39,0,1,0,1926.6
511,548,285,3,pescatarian,4.87,1,1,1,1775.9
462,490,243,0,vegan,5.19,0,1,0,1295.0
236,352,355,0,pescatarian,8.98,0,1,0,1810.1
1298,136,257,0,vegetarian,2.45,1,1,1,1454.8
1412,487,57,1,vegan,1.93,0,0,1,1191.1
1057,590,35,5,pescatarian,1.02,0,1,0,1594.0
118,71,327,9,vegan,3.83,1,1,0,1989.3
294,566,428,4,pescatarian,2.33,1,1,1,2003.3
429,552,489,1,pescatarian,2.98,0,0,0,2151.6
274,516,497,7,vegetarian,1.1,1,0,1,2339.3
1101,150,392,8,vegetarian,3.04,1,0,1,2577.5
548,190,381,6,vegetarian,3.99,0,0,1,2183.0
1045,187,192,8,pescatarian,1.28,1,1,1,2022.6
1477,277,332,3,vegetarian,6.47,1,1,1,2275.1
240,330,49,6,vegan,6.12,0,0,1,1247.5
857,480,462,4,pescatarian,1.87,0,1,0,2471.0
1029,89,31,4,vegan,6.36,1,0,1,1286.7
192,568,97,2,vegetarian,9.99,1,0,0,1358.4
338,260,42,8,pescatarian,9.5,0,0,1,1827.0
304,351,380,9,vegan,1.02,0,1,1,2108.3
659,135,350,4,meat,8.16,1,0,1,2403.0
344,446,333,5,vegan,4.18,0,0,0,1947.3
931,302,309,2,pescatarian,1.57,0,1,1,1757.1
1440,582,46,9,meat,3.66,1,1,1,2392.6
1024,430,269,6,vegetarian,3.9,1,1,1,2108.5
394,493,431,8,vegetarian,5.71,0,1,1,2557.9
739,82,310,8,vegan,6.95,0,1,0,2366.6
955,309,412,9,vegetarian,7.74,1,1,0,2987.2
1405,283,430,9,vegan,3.21,0,0,1,2922.9
116,564,62,4,vegan,3.9,1,1,1,877.2
170,357,18,6,vegan,3.78,0,1,0,1076.1
1392,119,346,2,vegan,4.26,0,1,1,1959.7
1448,503,392,5,pescatarian,10.0,0,0,0,3154.9
404,488,100,7,pescatarian,8.0,1,1,0,1898.4
1130,413,36,7,meat,9.77,1,0,0,2417.4
1437,530,106,1,meat,7.24,0,0,0,2104.5
916,193,91,5,vegetarian,4.66,0,0,0,1676.4
1226,73,307,6,pescatarian,4.51,1,0,0,2477.9
920,474,184,6,meat,5.4,1,1,0,2332.2
292,224,215,2,pescatarian,4.75,0,1,1,1338.2
628,374,27,8,pescatarian,8.45,1,1,0,1916.2
270,397,35,1,vegetarian,5.19,1,1,1,701.1
350,67,371,2,vegetarian,3.66,0,1,1,1555.6
1330,93,319,1,vegan,7.97,0,1,1,1938.9
640,204,17,8,pescatarian,8.69,1,0,0,1908.2
515,426,344,3,vegan,4.78,1,0,0,1834.3
893,451,418,1,vegan,7.01,0,1,0,2127.3
1267,274,195,2,vegan,1.53,1,1,1,1379.7
124,266,77,3,pescatarian,5.77,0,1,1,1072.8
767,80,166,9,pescatarian,1.4,0,1,1,1942.5
1196,108,89,5,vegan,1.26,1,1,1,1315.9
731,402,263,4,pescatarian,6.52,0,1,0,2119.6
1216,494,471,2,vegan,3.73,0,0,1,2320.2
604,284,207,9,meat,7.68,0,0,0,2688.7
435,156,211,7,pescatarian,9.06,0,1,1,2094.8
524,240,270,7,vegetarian,2.25,0,1,0,1971.5
598,579,262,6,vegetarian,7.52,1,1,1,2103.7
1487,294,272,2,vegan,5.63,0,0,0,2093.2
1046,125,341,0,meat,2.01,0,0,1,1913.5
729,596,213,4,pescatarian,6.86,0,0,0,2118.8
1322,316,373,0,vegan,6.49,1,0,0,2062.8
817,366,63,5,meat,5.64,0,0,0,1957.8
438,170,11,6,meat,9.34,0,1,1,1714.5
758,74,209,4,pescatarian,5.69,0,1,0,1858.2
1061,481,311,3,vegetarian,9.91,0,0,0,2447.8
528,209,173,1,vegetarian,5.58,1,1,0,1238.2
998,163,430,4,meat,2.04,1,0,0,2574.9
238,551,255,8,vegetarian,5.23,0,0,0,2183.3
1041,215,462,3,meat,2.64,1,0,1,2522.0
641,224,100,1,meat,6.37,1,1,0,1456.2
156,50,15,5,meat,7.24,1,1,1,1292.5
1355,135,196,7,vegetarian,5.22,0,1,0,2319.0
757,369,257,1,vegan,1.88,0,1,1,1275.7
534,450,383,8,vegetarian,5.22,0,1,1,2470.5
483,431,243,6,vegan,1.73,0,0,1,1664.8
659,367,347,1,vegetarian,7.14,0,0,1,1864.1
293,299,248,4,pescatarian,8.11,0,0,1,1861.7
633,574,104,4,pescatarian,9.66,1,1,1,1731.7
617,305,181,6,vegetarian,2.34,1,1,0,1669.5
815,356,154,4,pescatarian,5.79,1,1,0,1788.8
850,193,286,5,pescatarian,6.11,1,0,0,2253.4
284,440,168,8,pescatarian,9.3,1,0,0,2209.0
391,218,419,2,pescatarian,6.65,0,0,1,2040.9
1458,347,46,2,vegan,2.31,0,1,1,1213.6
831,282,42,7,meat,4.93,1,1,1,1851.6
215,320,320,9,vegan,6.89,0,0,0,2348.0
924,109,305,5,meat,7.3,0,0,0,2622.2
1172,345,220,9,meat,8.77,0,0,1,2978.0
784,516,0,2,vegetarian,2.62,0,0,0,1077.8
181,284,199,1,vegetarian,9.56,0,1,1,1301.2
933,283,440,1,vegetarian,1.53,1,0,1,1877.9
432,417,143,1,vegetarian,9.85,1,1,0,1391.1
656,281,377,4,vegetarian,8.72,1,1,1,2190.8
434,540,27,4,vegan,6.94,0,1,0,1243.5
631,552,341,0,vegan,7.61,0,1,0,1764.1
320,430,337,1,pescatarian,1.65,0,1,0,1564.0
734,477,277,1,vegan,1.37,0,0,0,1471.1
422,413,40,3,vegan,1.92,1,1,1,730.9
102,251,331,6,vegetarian,1.79,0,0,1,1743.3
305,195,146,2,pescatarian,5.93,1,0,1,1222.5
139,506,344,4,vegan,2.94,1,1,1,1528.3
158,184,177,8,vegan,8.74,1,0,0,1863.7
1050,313,314,4,pescatarian,5.01,1,0,0,2304.4
673,113,324,8,meat,7.26,0,0,1,2743.4
743,540,417,0,vegetarian,6.88,0,0,0,2120.0
942,90,166,8,vegan,3.88,1,1,0,1907.0
1245,345,122,4,vegan,3.19,0,0,1,1590.5
718,52,73,7,pescatarian,4.08,0,0,1,1661.1
195,159,238,4,vegan,8.17,0,1,0,1598.7
1358,270,248,5,vegetarian,6.28,1,1,1,2194.0
997,419,262,7,vegan,3.28,1,1,0,2143.2
1185,417,251,1,meat,8.36,1,1,0,2263.1
1379,485,356,2,vegetarian,1.49,1,1,1,1999.5
660,53,110,8,meat,7.29,1,0,1,2135.4
1004,293,179,4,pescatarian,4.95,1,1,1,1784.9
447,215,187,4,vegetarian,7.58,1,0,0,1684.5
770,75,307,8,vegan,9.35,0,1,1,2392.5
1247,444,206,9,vegetarian,7.75,1,0,1,2609.2
416,523,233,2,vegetarian,4.98,0,0,1,1496.4
818,66,23,3,vegetarian,2.36,1,1,1,904.3
1171,141,25,6,meat,8.26,0,0,0,2203.3
1259,532,380,1,pescatarian,5.15,0,1,1,2246.6
1324,592,217,7,vegetarian,1.68,0,0,0,2366.1
349,254,493,4,vegan,7.47,0,1,1,2206.7
413,551,345,0,vegetarian,3.63,1,0,1,1465.8
1491,449,377,2,vegetarian,1.44,1,0,1,2144.7
906,256,9,8,pescatarian,9.12,1,1,0,2008.3
1437,195,16,4,vegan,5.35,1,1,1,1384.5
1478,150,244,7,vegan,3.53,1,1,1,2170.5
584,290,205,0,meat,7.45,1,1,1,1564.0
1334,212,257,6,vegan,8.97,1,1,0,2421.6
143,222,111,6,vegan,1.0,1,1,1,965.6
670,551,204,7,vegan,7.19,1,1,1,1969.8
682,596,26,2,vegetarian,7.9,1,1,0,1279.8
1215,333,456,0,meat,2.89,1,1,0,2391.9
1388,408,70,8,vegan,5.41,0,1,0,2111.9
994,430,175,0,vegan,1.8,0,0,0,1253.5
319,582,201,5,vegan,7.72,0,0,1,1722.6
1024,212,247,8,vegetarian,8.63,0,1,1,2474.6
500,356,117,1,vegetarian,1.97,0,1,0,997.8
826,388,8,3,meat,8.35,1,0,0,1716.9
1090,104,85,1,pescatarian,7.94,1,1,0,1485.7
998,382,22,3,meat,4.12,0,0,0,1674.6
957,176,454,1,vegetarian,7.21,1,0,1,2176.8
903,292,239,0,vegan,1.0,0,0,0,1286.6
589,458,72,2,vegan,9.39,1,0,0,1331.4
1037,552,26,7,meat,5.95,1,0,1,2096.6
943,352,471,4,vegan,6.58,0,1,1,2433.6
1392,513,348,3,vegetarian,6.98,0,0,0,2568.9
366,284,80,4,meat,6.05,0,1,0,1620.7
153,87,83,5,pescatarian,8.71,1,0,0,1495.6
627,188,198,5,vegetarian,6.49,0,0,1,1789.4
715,244,42,4,vegetarian,9.17,1,0,1,1444.2
1182,576,487,5,vegan,6.24,1,1,1,2693.3
1163,50,262,8,vegetarian,2.54,1,0,0,2328.5
1360,145,91,4,vegetarian,9.22,1,0,0,1962.0
1054,462,338,5,pescatarian,7.13,0,1,1,2517.1
485,587,446,3,vegan,7.29,0,1,1,2148.1
833,478,83,2,vegetarian,9.87,0,0,1,1560.9
815,284,299,5,vegan,1.68,0,0,0,1924.2
749,398,422,4,vegetarian,4.86,1,0,1,2241.9
399,530,295,3,pescatarian,3.15,0,1,1,1703.5
494,445,134,4,vegan,6.67,0,0,1,1449.0
1330,400,453,6,vegan,8.26,0,1,0,2980.5
1459,465,280,0,pescatarian,9.7,0,0,1,2254.0
692,100,488,0,meat,5.09,1,1,0,2250.5
613,130,58,0,vegetarian,8.08,1,1,0,994.5
1301,85,396,1,vegetarian,9.25,1,0,0,2378.5
495,116,358,8,meat,7.15,1,0,1,2684.8
470,530,487,4,vegan,3.18,0,1,0,2220.5
957,517,341,8,vegan,6.47,1,0,1,2559.6
890,191,240,4,pescatarian,9.73,0,1,0,2238.8
757,405,464,6,pescatarian,9.89,0,1,0,3004.5
1441,520,367,5,pescatarian,6.78,0,0,0,2933.0
835,488,341,1,meat,8.98,0,1,1,2315.4
1492,580,97,2,meat,2.8,1,0,1,1852.5
483,176,61,4,vegan,3.21,1,1,1,907.3
161,254,263,3,pescatarian,9.58,0,0,1,1793.2
604,78,112,5,vegan,2.22,1,0,0,1266.4
338,494,428,7,meat,2.72,1,0,0,2673.2
294,513,145,7,vegetarian,4.78,0,1,0,1752.4
777,329,215,2,vegan,6.31,0,0,0,1640.2
1345,200,255,3,meat,6.43,1,1,0,2391.5
160,289,315,0,pescatarian,3.63,0,1,1,1285.7
1252,315,315,1,vegetarian,9.29,1,0,0,2222.5
1089,154,361,8,vegetarian,9.24,0,1,1,2805.2
784,482,257,9,vegetarian,4.53,0,0,1,2405.6
255,546,193,9,pescatarian,4.91,0,1,1,2069.3
1022,489,346,1,vegetarian,7.32,0,1,0,2138.7
967,207,13,5,meat,6.97,1,0,1,1776.6
1002,221,303,6,vegan,4.44,1,0,1,2096.8
1098,543,102,5,vegetarian,4.73,1,1,1,1703.4
1074,360,244,7,vegetarian,4.13,1,0,1,2211.5
1330,452,244,8,meat,3.12,0,0,0,2866.6
487,512,311,7,pescatarian,5.12,0,1,0,2380.6
986,416,267,4,vegetarian,7.18,1,0,0,2194.3
937,599,223,7,meat,7.68,1,1,1,2589.7
1463,304,219,9,meat,8.01,1,0,1,3020.7
439,257,310,9,pescatarian,4.37,1,0,0,2440.1
303,499,411,8,pescatarian,7.88,1,1,0,2722.7
260,144,365,7,vegan,1.06,0,1,1,1788.7
491,527,216,1,vegetarian,5.29,1,0,1,1358.1
868,239,3,1,vegan,8.15,1,0,0,1070.7
674,533,473,2,meat,6.67,0,1,0,2662.9
633,585,35,6,vegetarian,5.27,0,0,1,1543.0
1193,472,177,8,meat,6.8,1,0,0,2770.6
992,182,386,7,meat,9.16,1,0,0,3123.6
504,104,256,8,meat,6.1,1,0,1,2378.2
707,559,16,5,pescatarian,8.2,0,1,0,1721.2
927,590,198,0,pescatarian,9.83,1,0,0,1877.0
1243,459,317,3,vegetarian,7.35,1,1,1,2219.2
789,260,47,5,meat,6.16,0,1,0,1848.0
1001,342,61,5,meat,1.34,0,0,1,1722.6
1340,164,68,7,vegetarian,4.37,0,1,0,1957.7
155,308,146,0,vegan,6.09,0,0,0,939.4
465,171,358,1,meat,8.17,1,0,1,2037.3
554,348,365,1,pescatarian,4.94,0,1,0,1890.9
203,430,161,5,vegan,9.64,0,1,0,1665.0
176,550,226,6,vegan,3.45,0,1,1,1540.5
329,346,432,1,vegan,7.7,1,0,1,1783.3
1381,411,463,4,vegan,4.77,0,0,0,2709.8
1387,512,487,5,vegan,5.37,1,0,0,2883.1
430,487,497,3,vegan,8.22,0,1,0,2364.6
1305,176,430,0,vegetarian,3.67,1,1,1,1963.8
992,246,486,2,vegetarian,1.87,1,1,0,2178.3
787,270,346,9,vegan,5.68,1,1,0,2523.5
126,140,488,8,pescatarian,5.76,0,1,1,2563.0
1399,460,229,5,vegetarian,8.17,1,0,1,2368.5
398,57,369,1,vegetarian,9.71,0,0,1,1824.1
1056,593,177,8,vegan,1.5,0,1,1,1973.4
898,517,344,3,pescatarian,6.33,1,1,0,2280.6
1214,369,409,7,vegan,7.13,0,1,0,2846.7
579,443,55,9,pescatarian,9.87,1,1,0,2153.4
672,318,77,6,pescatarian,9.48,0,0,1,1897.9
557,240,269,2,meat,7.41,1,1,0,1993.5
464,110,205,7,vegetarian,5.7,0,1,0,1912.5
958,487,280,3,vegan,2.45,1,1,0,1747.6
450,313,227,1,vegetarian,4.46,0,0,1,1309.4
352,144,387,4,vegetarian,6.27,0,0,0,2100.2
880,519,238,0,pescatarian,7.53,1,1,0,1767.2
902,563,462,7,vegetarian,6.72,0,0,1,2910.9
1111,243,287,7,meat,7.43,0,1,0,2867.4
558,531,81,2,vegan,4.86,1,1,1,983.8
1016,385,333,0,vegetarian,7.55,1,1,1,1833.5
598,484,249,3,vegan,2.29,1,0,0,1531.2
1049,245,192,8,vegetarian,2.46,1,1,1,2001.0
607,298,105,8,vegan,2.47,1,1,1,1478.9
1427,547,188,0,vegan,9.02,0,0,1,1798.6
600,261,275,6,vegan,1.68,1,0,0,1799.8
902,515,73,5,vegetarian,8.21,0,1,1,1748.5
697,270,9,6,meat,3.1,0,1,0,1657.0
265,322,122,6,vegan,5.22,0,0,0,1495.1
561,203,215,7,pescatarian,9.24,0,0,1,2240.9
1019,298,289,7,pescatarian,6.27,0,0,1,2534.9
213,328,444,9,pescatarian,2.89,1,1,0,2559.4
1091,489,475,1,meat,3.56,1,1,1,2457.7
1479,325,410,3,vegan,9.28,1,0,0,2676.0
306,563,39,3,meat,4.84,1,0,0,1411.4
1358,137,192,9,vegan,6.28,1,1,1,2314.1
1478,554,126,7,meat,5.14,1,0,1,2527.2
614,290,288,2,vegan,4.41,0,1,1,1484.5
1331,285,451,2,pescatarian,3.01,1,1,1,2329.0
808,177,70,1,vegan,7.18,1,1,1,991.1
1248,552,136,0,meat,7.46,1,0,1,1852.6
237,249,143,7,vegan,3.47,1,1,1,1324.2
438,592,388,8,vegetarian,8.1,1,0,1,2621.6
636,551,353,8,vegan,8.69,0,0,1,2600.3
167,541,379,7,pescatarian,9.29,0,0,1,2557.8
482,70,406,4,vegan,2.45,0,0,0,1899.5
118,283,298,0,vegetarian,3.74,1,1,1,1075.9
782,465,369,8,vegetarian,8.74,1,1,1,2690.0
173,197,344,5,vegetarian,2.79,1,1,1,1645.1
672,78,440,6,meat,1.03,0,0,0,2610.9
1038,410,434,7,vegetarian,8.84,0,1,1,2919.0
1399,357,268,4,meat,3.94,1,1,1,2373.6
1171,211,383,5,vegetarian,4.73,1,1,1,2342.8
310,110,407,6,meat,5.02,0,1,1,2406.5
954,174,138,6,vegetarian,8.63,0,0,1,2005.7
750,505,51,1,vegetarian,4.04,0,0,0,1156.0
1093,120,498,0,vegan,9.03,1,1,1,2179.0
794,515,16,7,vegetarian,6.55,0,0,1,1719.0
639,292,164,4,vegan,5.75,1,0,0,1554.6
1314,539,12,9,vegetarian,3.93,1,0,0,2095.2
1438,270,189,1,vegetarian,3.19,1,1,0,1632.0
1000,522,474,2,vegan,6.62,0,1,1,2322.6
879,582,339,5,vegan,5.02,0,0,1,2212.6
1236,543,352,9,meat,9.19,0,0,0,3520.4
269,131,361,5,pescatarian,5.42,0,0,1,2047.3
1137,571,351,7,vegan,5.61,1,0,1,2547.8
387,61,263,4,meat,4.75,1,1,1,1806.8
288,312,311,4,vegetarian,8.1,1,0,1,1870.1
1013,498,220,6,vegan,4.82,1,1,1,1946.9
1278,241,103,9,vegan,3.42,0,0,0,2139.8
793,163,338,4,vegetarian,8.76,1,1,0,2228.4
987,75,197,8,vegetarian,6.37,0,0,0,2327.0
570,548,299,5,vegetarian,6.32,1,1,1,2012.9
1198,557,443,6,vegetarian,6.5,0,1,0,2948.6
376,594,358,7,pescatarian,7.47,1,0,1,2484.7
1039,111,367,4,vegan,3.82,1,0,0,2111.3
1466,278,168,3,vegetarian,1.3,0,1,0,1751.4
670,84,148,7,vegetarian,8.3,1,1,0,1945.2
956,505,248,9,pescatarian,2.16,0,0,0,2557.5
1100,551,255,8,vegan,7.5,1,0,1,2477.8
1305,74,469,0,meat,1.74,0,0,0,2434.2
557,81,41,2,vegan,4.38,0,0,0,924.3
1017,61,201,3,meat,1.57,0,1,0,1857.8
932,368,457,6,pescatarian,5.7,0,1,1,2753.9
1187,50,243,5,vegetarian,6.88,1,1,0,2160.0
938,484,156,9,pescatarian,2.54,0,0,0,2331.2
1383,185,463,9,vegan,4.34,0,0,0,3121.5
292,245,448,0,vegetarian,9.37,0,0,0,2008.0
715,182,400,3,vegan,4.98,0,1,0,2011.1
505,135,285,5,meat,8.22,1,0,1,2266.5
1042,525,281,2,vegan,9.34,0,1,0,2098.0
820,373,436,1,pescatarian,9.77,1,0,1,2350.4
192,229,380,1,pescatarian,9.08,1,1,1,1768.7
529,565,237,9,pescatarian,3.86,0,1,0,2369.5
753,224,18,3,vegetarian,9.66,0,1,0,1421.7
533,70,52,0,vegan,8.31,0,0,1,833.0
1235,154,84,9,vegetarian,8.53,0,0,0,2400.2
474,492,272,1,vegan,1.14,1,0,0,1271.6
1182,98,429,9,meat,9.59,1,0,1,3422.4
1166,577,359,1,vegan,8.0,0,1,0,2203.6
306,194,212,3,vegan,7.91,0,1,1,1386.7
879,389,436,3,vegan,1.73,1,0,1,1982.7
1419,403,360,0,vegan,3.09,1,0,0,1934.9
1241,124,103,6,meat,9.66,0,0,0,2498.2
631,368,191,6,vegetarian,5.51,0,0,1,1878.9
1345,136,428,9,pescatarian,4.58,0,1,1,3062.3
265,91,176,9,vegan,8.56,0,0,0,2027.8
742,142,146,9,pescatarian,1.79,0,1,1,1918.1
1279,556,379,0,pescatarian,4.75,0,1,1,2141.3
1307,578,454,7,pescatarian,4.38,1,1,0,3080.9
189,314,80,9,pescatarian,4.15,1,0,0,1746.2
1217,341,192,6,vegan,3.77,1,0,1,1929.3
112,513,36,6,pescatarian,2.89,1,0,0,1294.4
1072,146,376,5,vegan,2.56,0,0,1,2147.8
904,144,325,3,meat,6.76,0,1,1,2295.7
1044,375,153,7,vegetarian,9.27,1,0,0,2330.5
841,123,129,1,vegetarian,5.58,0,1,1,1208.9
975,385,58,6,vegan,3.68,0,0,1,1532.0
1273,117,223,2,vegan,2.43,0,1,1,1500.6
759,126,248,2,vegetarian,8.47,1,1,0,1760.8
1131,257,239,6,pescatarian,9.74,1,1,0,2527.1
1152,270,373,2,vegan,4.14,1,0,1,1946.5
395,311,388,4,pescatarian,3.62,1,1,1,1941.8
1085,459,292,7,vegan,6.41,1,1,1,2330.7
1025,380,286,3,vegan,7.98,1,0,0,2090.5
739,393,203,6,meat,5.1,1,1,1,2149.9
439,123,98,6,meat,6.67,0,0,0,1934.9
727,303,349,1,vegetarian,7.45,1,0,1,1849.4
538,381,175,7,meat,9.65,0,1,1,2353.3
1267,447,261,9,meat,2.49,0,1,0,2894.6
1041,394,270,9,vegetarian,9.98,1,0,0,2862.7
929,504,142,8,pescatarian,4.53,0,1,0,2247.2
618,164,188,5,meat,7.51,0,0,1,2103.7
1075,362,271,4,pescatarian,6.15,1,0,1,2181.1
1168,277,19,0,vegetarian,5.38,0,1,0,1133.6
1054,294,332,0,vegan,7.28,1,0,0,1859.2
1362,575,299,8,pescatarian,4.56,0,1,1,2779.0
1051,577,425,3,vegetarian,2.13,0,1,1,2217.6
1043,476,45,0,pescatarian,5.4,0,0,0,1346.8
254,91,94,9,vegetarian,5.7,0,1,1,1624.3
1304,514,417,2,vegetarian,2.82,1,1,0,2289.7
1338,327,63,5,vegan,9.42,1,1,1,1795.6
187,68,412,7,pescatarian,3.05,1,1,0,2196.4
1379,115,130,9,vegan,4.68,0,1,1,2133.0
1196,216,8,1,vegan,2.39,0,1,1,852.3
1030,452,458,7,pescatarian,5.82,0,0,1,2986.6
278,458,202,0,pescatarian,3.77,0,1,0,1219.9
311,161,408,1,vegetarian,5.4,1,0,0,1743.8
1357,323,469,7,pescatarian,3.02,0,0,0,3098.9
564,456,297,6,vegetarian,1.48,1,1,1,1835.3
1346,422,173,4,vegetarian,8.01,0,1,1,2082.6
730,88,72,9,vegetarian,6.77,0,0,0,2009.9
924,154,83,1,vegetarian,4.07,1,0,1,1069.2
1387,373,58,8,vegetarian,1.43,1,1,0,1921.9
1330,463,20,4,vegetarian,8.79,1,0,1,1743.4
706,478,457,7,pescatarian,2.53,1,0,1,2615.4
984,110,405,3,pescatarian,9.38,0,1,1,2456.5
465,356,156,8,meat,5.31,1,0,0,2244.8
375,403,318,9,pescatarian,4.06,1,0,0,2456.4
479,442,328,6,vegan,7.68,0,1,0,2226.1
1432,253,60,1,meat,8.89,0,1,1,1836.4
1391,307,63,2,pescatarian,4.34,0,1,1,1512.1
1044,535,324,1,vegan,4.67,0,1,1,1776.0
1187,566,167,4,pescatarian,4.9,1,0,1,1975.8
909,495,202,1,vegetarian,9.3,1,0,0,1823.0
1473,229,128,4,meat,7.23,0,0,0,2386.7
